meta_run/id,meta_run/name,meta_run/created_at,meta_run/state,meta_run/tags,meta_run/group,meta_run/project,config/axes/A1_Normalization Policy,config/axes/A2_Normalization Type,config/axes/A3-a_Differential Attention Bias Mode,config/axes/A3_Attention Type,config/axes/A4_Attention Internal Normalization,config/axes/A5_Causal Masking,config/axes/B1-G1_Global-Conditioned Mode,config/axes/B1-G2_Global-Conditioned MLP Type,config/axes/B1-G3_Global-Conditioned Global Dimension,config/axes/B1-L1_Lorentz Feature Set,config/axes/B1-L2_Lorentz MLP Type,config/axes/B1-L3_Lorentz Hidden Dimension,config/axes/B1-L4_Lorentz Per-Head Mode,config/axes/B1-L5_Lorentz Sparse Gating,config/axes/B1-S1_SM Interaction Mode,config/axes/B1-S2_SM Mask Value,config/axes/B1-T1_Type-Pair Initialization,config/axes/B1-T2_Type-Pair Freeze Table,config/axes/B1-T3_Type-Pair Kinematic Gate,config/axes/B1-T4_Type-Pair Kinematic Feature,config/axes/B1-T5_Type-Pair Mask Value,config/axes/B1_Bias Activation Set,config/axes/C1_Head Realization,config/axes/C2_Pooling Strategy,config/axes/D1_Feature Set,config/axes/D2_MET Treatment,config/axes/D3_Token Ordering,config/axes/E1-a1_PE Dimension Mask,config/axes/E1-a_PE Space,config/axes/E1-b_Rotary Base Frequency,config/axes/E1_PE Type,config/axes/F1-a1_KAN FFN Bottleneck Dimension,config/axes/F1-a_KAN FFN Variant,config/axes/F1-b_MoE Encoder Scope,config/axes/F1-eff_FFN Realization,config/axes/F1-moe_MoE Enabled,config/axes/F1_FFN Type,config/axes/G1_Task Type,config/axes/G2_Model Family,config/axes/G3_Classification Task,config/axes/H10_Model Size Label,config/axes/H1_Model Dimension,config/axes/H2_Encoder Depth,config/axes/H3_Attention Heads,config/axes/H4_FFN Hidden Dimension,config/axes/H5_Dropout,config/axes/K1_KAN Grid Size,config/axes/K2_KAN Spline Order,config/axes/K3_KAN Grid Range,config/axes/K4_KAN Spline Regularization Weight,config/axes/K5_KAN Grid Update Frequency,config/axes/L1_Log PID Embeddings,config/axes/L2_Interpretability Enabled,config/axes/L3_Save Attention Maps,config/axes/L4_Save KAN Splines,config/axes/L5_Save MoE Routing,config/axes/L6_Save Gradient Norms,config/axes/L7_Checkpoint Epochs,config/axes/M1_MoE Number of Experts,config/axes/M2_MoE Top K,config/axes/M3_MoE Routing Level,config/axes/M4_MoE Load Balance Weight,config/axes/M5_MoE Noisy Gating,config/axes/P1-a_Nodewise Mass Neighbourhood Sizes,config/axes/P1-b_Nodewise Mass Hidden Dimension,config/axes/P1_Nodewise Mass Enabled,config/axes/P2-a_MIA Placement,config/axes/P2-b_MIA Number of Blocks,config/axes/P2-c_MIA Interaction Dimension,config/axes/P2-d_MIA Reduction Dimension,config/axes/P2-e_MIA Dropout,config/axes/P2_MIA Pre-Encoder Enabled,config/axes/R10_Early Stop Enabled,config/axes/R11_Early Stop Patience,config/axes/R12_Early Stop Min Delta,config/axes/R13_Restore Best Weights,config/axes/R14_PID Schedule Mode,config/axes/R15_PID Transition Epoch,config/axes/R16_PID Reinit Mode,config/axes/R17_PID Separate LR,config/axes/R1_Epochs,config/axes/R2_Learning Rate,config/axes/R3_Weight Decay,config/axes/R4_Batch Size,config/axes/R5_Seed,config/axes/R6_Warmup Steps,config/axes/R7_LR Schedule,config/axes/R8_Label Smoothing,config/axes/R9_Gradient Clipping,config/axes/S1_Shared Backbone Enabled,config/axes/S2_Shared Backbone Features,config/axes/T1-a_PID Embedding Mode,config/axes/T1-b_PID Embedding Dimension,config/axes/T1-c_Pretrained Model Type,config/axes/T1_Tokenizer Family,eval_v2/test_loss,eval_v2/test_acc,eval_v2/test_f1,eval_v2/test_auroc,eval_v2/log_loss,eval_v2/brier_score,eval_v2/eps_S_at_invB_10,eval_v2/eps_S_at_invB_50,eval_v2/eps_S_at_invB_100,eval_v2/eps_S_at_invB_1000,eval_v2/auroc_at_low_fpr,eval_v2/auroc_at_high_tpr,eval_v2/ece,eval_v2/flops_per_event_analytic,eval_v2/flops_per_event_measured,eval_v2/num_parameters_total,eval_v2/num_parameters_trainable,eval_v2/num_parameters_by_module_encoder,eval_v2/num_parameters_by_module_head,eval_v2/num_parameters_by_module_tokenizer,eval_v2/num_parameters_by_module_biases,eval_v2/checkpoint_size_mb,eval_v2/checkpoint_epoch,eval_v2/checkpoint_status,eval_v2/checkpoint_kind,eval_v2/checkpoint_sha256,eval_v2/test_set_hash,eval_v2/spec_version,eval_v2/timestamp,eval_v2/torch_version,eval_v2/cuda_version,eval_v2/gpu_name,eval_v2/runtime_seconds,eval_v2/inference_latency_ms_b1_mean,eval_v2/inference_latency_ms_b1_p50,eval_v2/inference_latency_ms_b1_p95,eval_v2/inference_latency_ms_b1_p99,eval_v2/inference_latency_ms_b64_mean,eval_v2/inference_latency_ms_b512_mean,eval_v2/throughput_samples_per_s_b512,eval_v2/peak_memory_mib_inference_b512,eval_v2/diff_attn/lambda_mean_abs,eval_v2/moe/expert_utilization_mean,eval_v2/lorentz/feature_gate_active_count,eval_v2/kan/spline_complexity,eval_v2/typepair/table_norm,eval_v2/typepair/table_drift_from_init,eval_v2/per_class_auroc_json,eval_v2/per_class_precision_json,eval_v2/per_class_recall_json,eval_v2/cm_json,config/meta.needs_review,axes_complete,thesis_label
rv7n4rly,run_20260402-100206_OrthogonalSweep_B_g12_cont_features_job002,2026-04-02T10:39:28Z,finished,"[""dataset:4topssplitted"",""family:transformer"",""goal:classification"",""level:sim_event""]",exp_20260402-100206_OrthogonalSweep_B_g12_cont_features,thesis-ml,post,layernorm,,standard,none,false,,,,,,,,,,,,,,,,none,linear,cls,"[0,1,2,3]",false,input_order,,,,none,,,,standard,false,standard,transformer_classifier,transformer,ttH+ttW+ttWW+ttZ | 4t,d64_L6,64,6,8,128,0.1,,,,,,false,false,,,,,,,,,,,,,false,,,,,,false,false,,,,standard,50,normal,,50,0.0001,0.01,64,314,0,cosine,0.0,1.0,,,learned,8,,identity,0.4846722185611725,0.7656503459463039,0.7656166848200585,0.8471800063146262,0.4846722496852624,0.1593893617391586,0.5856910569105691,0.2896260162601626,0.19622764227642275,0.04943089430894309,0.0012342726339884757,0.533709318897396,0.010782434966621216,10324608.0,,201922,201922,200832,130,64,3522,2.4084,44,success,best_val,ceee1a1c576fce92a0275ec8519a487ae8ecc721fd91a85cc5296fc64bc43327,bd14ba0926b34cbbf0ffc0e4ed48a9c522b2f60df0be6c0bc0e07a883247b9aa,eval_v2.1,2026-04-30T16:20:48.045938+00:00,2.4.1,12.1,Tesla V100-PCIE-32GB,86.12,5.924993050284684,6.248563062399626,6.342509761452675,6.422107573598623,0.5628851953952108,0.5505709878161724,929943.6609088987,1815.505859375,,,,,,,"{""0"":0.847180012892362,""1"":0.8471800063146262}","{""0"":0.7582095517218411,""1"":0.7730025009872318}","{""0"":0.7674622437971953,""1"":0.7639024390243903}","{""0_0"":11383,""0_1"":3449,""1_0"":3630,""1_1"":11745}",false,False,
drorti7s,run_20260402-095309_OrthogonalSweep_C_g13d_sm_running_job002,2026-04-02T10:47:58Z,finished,"[""dataset:4topssplitted"",""family:transformer"",""goal:classification"",""level:sim_event""]",exp_20260402-095309_OrthogonalSweep_C_g13d_sm_running,thesis-ml,post,layernorm,,standard,none,false,,,,,,,,,running_coupling,-100.0,,,,,,sm_interaction,linear,cls,"[0,1,2,3]",false,input_order,,,,none,,,,standard,false,standard,transformer_classifier,transformer,ttH+ttW+ttWW+ttZ | 4t,d64_L6,64,6,8,128,0.1,,,,,,false,false,,,,,,,,,,,,,false,,,,,,false,false,,,,standard,50,normal,,50,0.0001,0.01,64,314,0,cosine,0.0,1.0,true,all,learned,8,,identity,0.48356032371520996,0.7644585692058132,0.7644208946359292,0.8474566724550741,0.4835602963375628,0.1591637432575225,0.5830243902439024,0.287739837398374,0.19928455284552846,0.053853658536585365,0.001208593153892704,0.5390707325843485,0.005191295116633691,10324608.0,,201939,201939,200832,146,64,3530,2.414,36,success,best_val,c197cfb57ded19417a883400f5214c254a53af5cc38d8f5c3923d1d6f16bd319,bd14ba0926b34cbbf0ffc0e4ed48a9c522b2f60df0be6c0bc0e07a883247b9aa,eval_v2.1,2026-04-30T16:19:07.216659+00:00,2.4.1,12.1,Tesla V100-PCIE-32GB,100.15,7.655758608598262,7.822943851351738,9.416682180017233,9.955741930752993,0.644819469016511,0.6317424730605126,810456.8266869674,2177.5087890625,,,,,,,"{""0"":0.8474566658773384,""1"":0.8474566724550741}","{""0"":0.757353431601414,""1"":0.7714604969107401}","{""0"":0.7655744336569579,""1"":0.7633821138211382}","{""0_0"":11355,""0_1"":3477,""1_0"":3638,""1_1"":11737}",false,False,
snnzithq,run_20260402-095309_OrthogonalSweep_C_g13f_typepair_physics_job002,2026-04-02T10:53:26Z,finished,"[""dataset:4topssplitted"",""family:transformer"",""goal:classification"",""level:sim_event""]",exp_20260402-095309_OrthogonalSweep_C_g13f_typepair_physics,thesis-ml,post,layernorm,,standard,none,false,,,,,,,,,,,binary,false,true,log_m2,-5.0,typepair_kinematic,linear,cls,"[0,1,2,3]",false,input_order,,,,none,,,,standard,false,standard,transformer_classifier,transformer,ttH+ttW+ttWW+ttZ | 4t,d64_L6,64,6,8,128,0.1,,,,,,false,false,,,,,,,,,,,,,false,,,,,,false,false,,,,standard,50,normal,,50,0.0001,0.01,64,314,0,cosine,0.0,1.0,true,all,learned,8,,identity,0.48398062586784363,0.7664117588638395,0.7664117012643796,0.8476810214784996,0.4839806082338603,0.1591426730155944,0.5879024390243902,0.28520325203252034,0.19252032520325205,0.04494308943089431,0.0011875049333017601,0.5361424189403707,0.010138404751367004,10324608.0,,202028,202028,200832,146,64,3539,2.4194,47,success,best_val,c7c6c2a96a8279e5f24a8a4fcc17e47ba654bf648e6aff8fe0ae927d4c3c3e9c,bd14ba0926b34cbbf0ffc0e4ed48a9c522b2f60df0be6c0bc0e07a883247b9aa,eval_v2.1,2026-04-30T16:17:24.367694+00:00,2.4.1,12.1,Tesla V100-PCIE-32GB,99.13,7.883102020714432,8.35386011749506,8.480917662382126,8.527124300599098,0.6425472018963774,0.6306509278101657,811859.5841567029,2177.51025390625,,,,,,,"{""0"":0.8476810214784996,""1"":0.8476810214784996}","{""0"":0.7526315789473684,""1"":0.7807248430856448}","{""0"":0.7809466019417476,""1"":0.752390243902439}","{""0_0"":11583,""0_1"":3249,""1_0"":3807,""1_1"":11568}",false,False,
yvzrnnwl,run_20260402-095309_OrthogonalSweep_C_g13e_typepair_scratch_job002,2026-04-02T10:57:00Z,finished,"[""dataset:4topssplitted"",""family:transformer"",""goal:classification"",""level:sim_event""]",exp_20260402-095309_OrthogonalSweep_C_g13e_typepair_scratch,thesis-ml,post,layernorm,,standard,none,false,,,,,,,,,,,none,false,true,log_m2,-5.0,typepair_kinematic,linear,cls,"[0,1,2,3]",false,input_order,,,,none,,,,standard,false,standard,transformer_classifier,transformer,ttH+ttW+ttWW+ttZ | 4t,d64_L6,64,6,8,128,0.1,,,,,,false,false,,,,,,,,,,,,,false,,,,,,false,false,,,,standard,50,normal,,50,0.0001,0.01,64,314,0,cosine,0.0,1.0,true,all,learned,8,,identity,0.48398062586784363,0.7664117588638395,0.7664117012643796,0.8476810214784996,0.4839806082338603,0.1591426730155944,0.5879024390243902,0.28520325203252034,0.19252032520325205,0.04494308943089431,0.0011875049333017601,0.5361424189403707,0.010138404751367004,10324608.0,,202028,202028,200832,146,64,3539,2.4194,47,success,best_val,0a7d3d7efd1bdf6ad6e8137c4bef84e57f8b7ee4c7496a0a65de501c3861fca0,bd14ba0926b34cbbf0ffc0e4ed48a9c522b2f60df0be6c0bc0e07a883247b9aa,eval_v2.1,2026-04-30T16:15:41.890275+00:00,2.4.1,12.1,Tesla V100-PCIE-32GB,99.64,7.727808060590178,8.331708144396544,9.68238990753889,10.52125170826912,0.6449295432685176,0.6306450289730492,811867.1780125622,2177.51025390625,,,,,,,"{""0"":0.8476810214784996,""1"":0.8476810214784996}","{""0"":0.7526315789473684,""1"":0.7807248430856448}","{""0"":0.7809466019417476,""1"":0.752390243902439}","{""0_0"":11583,""0_1"":3249,""1_0"":3807,""1_1"":11568}",false,False,
8tasx7av,run_20260402-100206_OrthogonalSweep_B_g12_cont_features_job003,2026-04-02T12:05:46Z,finished,"[""dataset:4topssplitted"",""family:transformer"",""goal:classification"",""level:sim_event""]",exp_20260402-100206_OrthogonalSweep_B_g12_cont_features,thesis-ml,post,layernorm,,standard,none,false,,,,,,,,,,,,,,,,none,linear,cls,"[1,2,3]",false,input_order,,,,none,,,,standard,false,standard,transformer_classifier,transformer,ttH+ttW+ttWW+ttZ | 4t,d64_L6,64,6,8,128,0.1,,,,,,false,false,,,,,,,,,,,,,false,,,,,,false,false,,,,standard,50,normal,,50,0.0001,0.01,64,42,0,cosine,0.0,1.0,,,learned,8,,identity,0.4836766719818115,0.764359254477439,0.7643267044102124,0.84757348646302,0.4836766739327712,0.1591380089521408,0.5803577235772358,0.29678048780487803,0.19479674796747967,0.04234146341463415,0.0012148047289534383,0.5354045855588005,0.007312138528041189,10324608.0,,201858,201858,200832,130,64,3522,2.4077,49,success,best_val,ed5ff73800d58c091dbb3aeb3dfcb7154ea09ec270184afa4d62681038ae6aeb,f968df5cd39caa24a6daedd155cb193905a80d67bf7751a5fd93b45dcf39d01b,eval_v2.1,2026-04-30T16:14:11.934994+00:00,2.4.1,12.1,Tesla V100-PCIE-32GB,87.70,6.293665273115039,6.337579805403948,6.413974333554506,6.491499021649361,0.5629723867969005,0.5505798143258289,929928.7527039674,1812.97021484375,,,,,,,"{""0"":0.8475734996184914,""1"":0.84757348646302}","{""0"":0.7567909454061251,""1"":0.7718443405544215}","{""0"":0.7663834951456311,""1"":0.7624065040650406}","{""0_0"":11367,""0_1"":3465,""1_0"":3653,""1_1"":11722}",false,False,
owtplt9g,run_20260402-100206_OrthogonalSweep_B_g12_cont_features_job004,2026-04-02T13:27:05Z,finished,"[""dataset:4topssplitted"",""family:transformer"",""goal:classification"",""level:sim_event""]",exp_20260402-100206_OrthogonalSweep_B_g12_cont_features,thesis-ml,post,layernorm,,standard,none,false,,,,,,,,,,,,,,,,none,linear,cls,"[1,2,3]",false,input_order,,,,none,,,,standard,false,standard,transformer_classifier,transformer,ttH+ttW+ttWW+ttZ | 4t,d64_L6,64,6,8,128,0.1,,,,,,false,false,,,,,,,,,,,,,false,,,,,,false,false,,,,standard,50,normal,,50,0.0001,0.01,64,123,0,cosine,0.0,1.0,,,learned,8,,identity,0.4842393398284912,0.764822723209852,0.7647527414553328,0.8481320831250383,0.4842393643279796,0.1591326594352722,0.584130081300813,0.2861788617886179,0.20019512195121952,0.03882926829268293,0.001194260267845397,0.5399451526473193,0.018147099060323524,10324608.0,,201858,201858,200832,130,64,3522,2.4077,42,success,best_val,a67de2e2f88e5d382132cac947dbaf41d1b351fb0f1f6da70154ab7c46e90d46,f968df5cd39caa24a6daedd155cb193905a80d67bf7751a5fd93b45dcf39d01b,eval_v2.1,2026-04-30T16:12:40.524746+00:00,2.4.1,12.1,Tesla V100-PCIE-32GB,86.59,5.6988600618205965,6.006478797644377,6.328563671559095,6.3883052207529545,0.5629964535910403,0.5505754698106102,929936.0906437048,1812.97021484375,,,,,,,"{""0"":0.8481321028582454,""1"":0.8481320831250383}","{""0"":0.7601319509896324,""1"":0.769361036930893}","{""0"":0.7612594390507011,""1"":0.768260162601626}","{""0_0"":11291,""0_1"":3541,""1_0"":3563,""1_1"":11812}",false,False,
tcem6soc,run_20260402-100206_OrthogonalSweep_B_g12_cont_features_job005,2026-04-02T15:25:13Z,finished,"[""dataset:4topssplitted"",""family:transformer"",""goal:classification"",""level:sim_event""]",exp_20260402-100206_OrthogonalSweep_B_g12_cont_features,thesis-ml,post,layernorm,,standard,none,false,,,,,,,,,,,,,,,,none,linear,cls,"[1,2,3]",false,input_order,,,,none,,,,standard,false,standard,transformer_classifier,transformer,ttH+ttW+ttWW+ttZ | 4t,d64_L6,64,6,8,128,0.1,,,,,,false,false,,,,,,,,,,,,,false,,,,,,false,false,,,,standard,50,normal,,50,0.0001,0.01,64,314,0,cosine,0.0,1.0,,,learned,8,,identity,0.48672688007354736,0.7650875624855166,0.7650718547433004,0.8464169626647722,0.4867268935932785,0.1600763350725174,0.5831544715447154,0.2939837398373984,0.1951219512195122,0.04253658536585366,0.0012576849878531146,0.533375211583831,0.02107001949051987,10324608.0,,201858,201858,200832,130,64,3522,2.4077,46,success,best_val,678cc6424ad537bd8c38c49044e0b024ce0d67d0992b72be992d6bd4aeb68ddb,f968df5cd39caa24a6daedd155cb193905a80d67bf7751a5fd93b45dcf39d01b,eval_v2.1,2026-04-30T16:11:10.775030+00:00,2.4.1,12.1,Tesla V100-PCIE-32GB,87.17,6.430537954438478,6.383145693689585,6.766032427549362,7.028345018625259,0.5652575900603551,0.5506049739960872,929886.2599879791,1812.97021484375,,,,,,,"{""0"":0.8464169670499294,""1"":0.8464169626647722}","{""0"":0.7556848228450556,""1"":0.7745208568207441}","{""0"":0.7707659115426105,""1"":0.759609756097561}","{""0_0"":11432,""0_1"":3400,""1_0"":3696,""1_1"":11679}",false,False,
13ncbb4n,run_20260407-093329_OrthogonalSweep_C_g13g_global_met_job000,2026-04-07T07:34:32Z,finished,"[""dataset:4topssplitted"",""family:transformer"",""goal:classification"",""level:sim_event""]",exp_20260407-093329_OrthogonalSweep_C_g13g_global_met,thesis-ml,post,layernorm,,standard,none,false,global_scale,standard,16,,,,,,,,,,,,,global_conditioned,linear,cls,"[0,1,2,3]",true,input_order,,,,none,,,,standard,false,standard,transformer_classifier,transformer,ttH+ttW+ttWW+ttZ | 4t,d64_L6,64,6,8,128,0.1,,,,,,false,false,,,,,,,,,,,,,false,,,,,,false,false,,,,standard,50,normal,,50,0.0001,0.01,64,42,0,cosine,0.0,1.0,true,all,learned,8,,identity,run_20260407-093329_OrthogonalSweep_C_g13g_global_met_job000,0.485775738954544,0.764359254477439,0.7643502234938284,0.8460864270616817,0.4857757400005061,0.15992379188537598,0.5823089430894309,0.2924227642276423,0.1905040650406504,0.04591869918699187,0.0011798703747555276,"[391.0, 593.0, 530.0, 528.0, 588.0, 647.0, 614.0, 658.0, 572.0, 553.0, 539.0, 510.0, 532.0, 482.0, 466.0, 416.0, 364.0, 416.0, 374.0, 347.0, 311.0, 348.0, 287.0, 295.0, 277.0, 266.0, 237.0, 234.0, 218.0, 202.0, 205.0, 175.0, 166.0, 165.0, 146.0, 131.0, 121.0, 116.0, 125.0, 106.0, 75.0, 90.0, 75.0, 69.0, 63.0, 57.0, 53.0, 48.0, 39.0, 12.0]","[1.0, 1.0, 0.999869918699187, 0.999869918699187, 0.999739837398374, 0.9995447154471545, 0.998959349593496, 0.9987642276422765, 0.9986341463414634, 0.9982439024390244, 0.9974634146341463, 0.9971382113821138, 0.9964878048780488, 0.9959674796747967, 0.9950569105691057, 0.9942113821138211, 0.9936260162601626, 0.9928455284552845, 0.992650406504065, 0.992, 0.9914146341463415, 0.9906991869918699, 0.9898536585365854, 0.9891382113821138, 0.9879024390243902, 0.9867317073170732, 0.9858211382113821, 0.9853008130081301, 0.9847154471544716, 0.983349593495935, 0.9823089430894308, 0.9812682926829268, 0.9800975609756097, 0.9791869918699186, 0.9787967479674797, 0.9778211382113822, 0.9765853658536585, 0.9751544715447155, 0.974308943089431, 0.9732032520325203, 0.9719024390243902, 0.9707967479674797, 0.9695609756097561, 0.9682601626016261, 0.9663739837398374, 0.9648780487804878, 0.9634471544715447, 0.9622764227642276, 0.9609105691056911, 0.9595447154471545, 0.9576585365853658, 0.9551869918699187, 0.9533658536585365, 0.9516097560975609, 0.9502439024390243, 0.9487479674796748, 0.9470569105691057, 0.9454959349593496, 0.944130081300813, 0.9426991869918699, 0.9403577235772358, 0.9386666666666666, 0.9374959349593496, 0.9358048780487805, 0.9342439024390244, 0.9322276422764227, 0.9306666666666666, 0.928910569105691, 0.926829268292683, 0.9252032520325203, 0.9231219512195122, 0.9203252032520325, 0.9183089430894309, 0.9159674796747967, 0.9136910569105691, 0.9119349593495935, 0.9100487804878049, 0.9077073170731708, 0.9052357723577236, 0.9024390243902439, 0.9002276422764227, 0.89730081300813, 0.895349593495935, 0.8928130081300814, 0.8902764227642277, 0.8872845528455284, 0.8848780487804878, 0.8821463414634146, 0.8791544715447155, 0.8760325203252033, 0.872780487804878, 0.8701138211382113, 0.8677073170731707, 0.8649105691056911, 0.8625691056910569, 0.8599674796747967, 0.8567154471544716, 0.8538536585365853, 0.8503414634146341, 0.8472195121951219, 0.8445528455284553, 0.8411056910569106, 0.8374634146341463, 0.8345365853658536, 0.8310243902439024, 0.8277073170731707, 0.824390243902439, 0.8208780487804878, 0.8176260162601626, 0.8145691056910569, 0.8109918699186992, 0.8087804878048781, 0.8055934959349593, 0.8029918699186992, 0.7993495934959349, 0.7956422764227642, 0.791869918699187, 0.7877723577235772, 0.7847154471544715, 0.7811382113821138, 0.7769756097560976, 0.7732032520325203, 0.7701463414634147, 0.7663089430894309, 0.7624715447154472, 0.7583089430894309, 0.7540813008130082, 0.7498536585365854, 0.7460162601626016, 0.7418536585365854, 0.7380813008130082, 0.7337235772357723, 0.7301463414634146, 0.726308943089431, 0.7221463414634146, 0.7177886178861789, 0.7138861788617886, 0.7091382113821139, 0.7049756097560975, 0.7006178861788618, 0.695869918699187, 0.6914471544715447, 0.687219512195122, 0.6827967479674797, 0.6778536585365854, 0.6734308943089431, 0.6689430894308943, 0.6638048780487805, 0.6586666666666666, 0.6543089430894309, 0.6494959349593495, 0.6446178861788618, 0.640260162601626, 0.6351219512195122, 0.6301138211382113, 0.6251056910569106, 0.6199674796747967, 0.6152195121951219, 0.6100162601626016, 0.6044227642276423, 0.5985040650406505, 0.592520325203252, 0.5877723577235773, 0.58269918699187, 0.5772357723577236, 0.5719674796747968, 0.5665691056910569, 0.5614959349593496, 0.5562926829268293, 0.5506991869918699, 0.5448455284552846, 0.5387967479674797, 0.5328130081300813, 0.5270243902439025, 0.5214308943089431, 0.5155772357723577, 0.5096585365853659, 0.5034796747967479, 0.4978861788617886, 0.49157723577235773, 0.48552845528455285, 0.47915447154471547, 0.4736260162601626, 0.46790243902439027, 0.46107317073170734, 0.4550894308943089, 0.4488455284552845, 0.4427967479674797, 0.43622764227642274, 0.4303089430894309, 0.423869918699187, 0.4174959349593496, 0.41092682926829266, 0.4045528455284553, 0.39772357723577234, 0.39095934959349593, 0.3839349593495935, 0.37730081300813006, 0.3706016260162602, 0.36377235772357724, 0.3572682926829268, 0.3504390243902439, 0.3440650406504065, 0.3374959349593496, 0.33047154471544715, 0.3239674796747967, 0.3170731707317073, 0.30985365853658536, 0.30302439024390243, 0.295869918699187, 0.28917073170731705, 0.28221138211382113, 0.2748617886178862, 0.26809756097560977, 0.2608780487804878, 0.25359349593495933, 0.2464390243902439, 0.23941463414634145, 0.2319349593495935, 0.22465040650406504, 0.21743089430894308, 0.21014634146341463, 0.20286178861788617, 0.19570731707317074, 0.18822764227642277, 0.18113821138211383, 0.17404878048780487, 0.1667642276422764, 0.15921951219512195, 0.15160975609756097, 0.144, 0.13691056910569105, 0.1295609756097561, 0.12208130081300814, 0.11460162601626016, 0.1071869918699187, 0.09970731707317074, 0.09209756097560975, 0.08448780487804879, 0.0768130081300813, 0.06920325203252033, 0.06159349593495935, 0.053983739837398376, 0.04656910569105691, 0.03895934959349594, 0.031154471544715446, 0.023284552845528456, 0.015544715447154472, 0.007609756097560975, 0.0]",10324608.0,,202131,202131,200832,130,64,3558,2.4187,44,success,best_val,76a3d6887e5d8e725dc38ad6f0de25bfeceddd587bed0a5a844c5255d888bb85,bd14ba0926b34cbbf0ffc0e4ed48a9c522b2f60df0be6c0bc0e07a883247b9aa,eval_v2.1,2026-05-01T09:46:00.142211+00:00,2.4.1,12.1,Tesla V100-PCIE-32GB,103.87,4.710078008938581,4.708129446953535,4.745959769934416,4.770945757627487,0.6795627887913724,0.6667460355083676,767908.5779784505,2529.63427734375,,,,,,"{""0"":null,""1"":null}","{""0"":0.8460864226765246,""1"":0.8460864270616817}","{""0"":0.747847320395836,""1"":0.7819050870604302}",,false,False,
2evraoj4,run_20260407-093329_OrthogonalSweep_C_g14b_mia_job000,2026-04-07T07:34:32Z,finished,"[""dataset:4topssplitted"",""family:transformer"",""goal:classification"",""level:sim_event""]",exp_20260407-093329_OrthogonalSweep_C_g14b_mia,thesis-ml,post,layernorm,,standard,none,false,,,,,,,,,,,,,,,,none,linear,cls,"[0,1,2,3]",false,input_order,,,,none,,,,standard,false,standard,transformer_classifier,transformer,ttH+ttW+ttWW+ttZ | 4t,d64_L6,64,6,8,128,0.1,,,,,,false,false,,,,,,,,,,,,,false,prepend,5,64,8,0.0,true,false,,,,standard,50,normal,,50,0.0001,0.01,64,42,0,cosine,0.0,1.0,true,all,learned,8,,identity,0.48065075278282166,0.7669414374151686,0.7669031775802228,0.8496803922084528,0.4806507460628202,0.1580036431550979,0.5897235772357724,0.29300813008130083,0.19752845528455285,0.05359349593495935,0.0012184904535129494,0.5443721332035327,0.005281488372990159,10324608.0,,418883,418883,417793,130,64,6018,4.9613,17,success,best_val,9ed9b0be03143477b6a76fe0a3b831eb869d3ac5e4fe638b71ca3ac14ccb97d4,bd14ba0926b34cbbf0ffc0e4ed48a9c522b2f60df0be6c0bc0e07a883247b9aa,eval_v2.1,2026-04-30T16:05:41.579842+00:00,2.4.1,12.1,Tesla V100-PCIE-32GB,231.69,9.560564393177629,9.783379267901182,12.034319341182709,12.139946687966585,1.8373889878057525,1.4995885664302477,341426.98301495437,11712.81005859375,,,,,,,"{""0"":0.8496803922084528,""1"":0.8496803922084528}","{""0"":0.7599412863624233,""1"":0.7738353374071884}","{""0"":0.7679341963322546,""1"":0.7659837398373984}","{""0_0"":11390,""0_1"":3442,""1_0"":3598,""1_1"":11777}",false,False,
uuu9uqof,run_20260407-093329_OrthogonalSweep_C_g14a_nodewise_mass_job000,2026-04-07T07:34:32Z,finished,"[""dataset:4topssplitted"",""family:transformer"",""goal:classification"",""level:sim_event""]",exp_20260407-093329_OrthogonalSweep_C_g14a_nodewise_mass,thesis-ml,post,layernorm,,standard,none,false,,,,,,,,,,,,,,,,none,linear,cls,"[0,1,2,3]",false,input_order,,,,none,,,,standard,false,standard,transformer_classifier,transformer,ttH+ttW+ttWW+ttZ | 4t,d64_L6,64,6,8,128,0.1,,,,,,false,false,,,,,,,,,,,"[2,4,8]",64,true,,,,,,false,false,,,,standard,50,normal,,50,0.0001,0.01,64,42,0,cosine,0.0,1.0,,,learned,8,,identity,0.4849974513053894,0.7647565133909359,0.7647482525600999,0.8467139605862078,0.4849975143988642,0.159589484333992,0.583739837398374,0.2900162601626016,0.2013658536585366,0.03694308943089431,0.0012251120407644207,0.5308602011910086,0.009327921210450741,10324608.0,,206338,206338,200832,130,64,3650,2.4636,47,success,best_val,8cdd170c6c8b58f08c2c2e9745b0724b7d33cad0f27e945f0642333348c3c333,bd14ba0926b34cbbf0ffc0e4ed48a9c522b2f60df0be6c0bc0e07a883247b9aa,eval_v2.1,2026-04-30T16:09:35.278815+00:00,2.4.1,12.1,Tesla V100-PCIE-32GB,92.94,8.059218868147582,8.680903352797031,8.85001989081502,8.894353173673153,0.6020202936997521,0.5847071503694679,875652.0245672979,1815.5234375,,,,,,,"{""0"":0.8467139627787863,""1"":0.8467139605862078}","{""0"":0.7483605503407483,""1"":0.7821606496963079}","{""0"":0.7847896440129449,""1"":0.745430894308943}","{""0_0"":11640,""0_1"":3192,""1_0"":3914,""1_1"":11461}",false,False,
